SOLUTION_ID,CASE_ID,ORIGIN,SOLUTION_NO_KP,SOLUTION_FIRST_KP_NAME,SOLUTION_SECOND_KP_NAME,NODE1_PATH1_CATEGORY,NODE1_PATH1_TYPE,NODE1_PATH1_REFERENCE,NODE2_PATH1_CATEGORY,NODE2_PATH1_TYPE,NODE2_PATH1_REFERENCE,NODE1_PATH2_CATEGORY,NODE1_PATH2_TYPE,NODE1_PATH2_REFERENCE,NODE2_PATH2_CATEGORY,NODE2_PATH2_TYPE,NODE2_PATH2_REFERENCE,EDGE1_PATH1_PREDICATE,EDGE1_PATH1_ENDS,EDGE1_PATH1_REFERENCE,EDGE1_PATH2_PREDICATE,EDGE1_PATH2_ENDS,EDGE1_PATH2_REFERENCE
431,Q000452,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
432,Q000453,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
433,Q000454,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
434,Q000455,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
435,Q000456,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
436,Q000457,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
437,Q000458,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
438,Q000459,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
439,Q000460,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
440,Q000461,DERIVED,2,Clinical-COHD,Genetics,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:genetic_association,n00:n01,e00
441,Q000462,DERIVED,2,Clinical-COHD,Automat,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
442,Q000463,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
443,Q000464,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
444,Q000465,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
445,Q000466,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
446,Q000467,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
447,Q000468,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
448,Q000469,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
449,Q000470,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
450,Q000471,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
451,Q000472,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
452,Q000473,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
453,Q000474,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
454,Q000475,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
455,Q000476,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
456,Q000477,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:interacts_with,n00:n01,e00
457,Q000478,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
458,Q000479,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
459,Q000480,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
460,Q000481,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
461,Q000482,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
462,Q000483,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
463,Q000484,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
464,Q000485,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
465,Q000486,DERIVED,2,Clinical-OpenPredict,MolePro,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:treated_by,n00:n01,e00,biolink:treated_by,n00:n01,e00
466,Q000487,DERIVED,2,Clinical-OpenPredict,Clinical-COHD,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:treated_by,n00:n01,e00,biolink:correlated_with,n00:n01,e00
467,Q000488,DERIVED,2,Clinical-OpenPredict,Genetics,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:treated_by,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
468,Q000489,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
469,Q000490,DERIVED,2,Clinical-OpenPredict,Genetics,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:treated_by,n00:n01,e00,biolink:genetic_association,n00:n01,e00
470,Q000491,DERIVED,2,Clinical-OpenPredict,Automat,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:treated_by,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
471,Q000492,DERIVED,2,Clinical-OpenPredict,Clinical-COHD,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:treated_by,n00:n01,e00,biolink:correlated_with,n00:n01,e00
472,Q000493,DERIVED,2,Clinical-OpenPredict,Clinical-COHD,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:treated_by,n00:n01,e00,biolink:correlated_with,n00:n01,e00
473,Q000494,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
474,Q000495,DERIVED,2,Clinical-KnowledgeCollaboratory,Clinical-COHD,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:correlated_with,n00:n01,e00
475,Q000496,DERIVED,2,Clinical-KnowledgeCollaboratory,Genetics,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
476,Q000497,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
477,Q000498,DERIVED,2,Clinical-KnowledgeCollaboratory,Genetics,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:genetic_association,n00:n01,e00
478,Q000499,DERIVED,2,Clinical-KnowledgeCollaboratory,Automat,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
479,Q000500,DERIVED,2,Clinical-KnowledgeCollaboratory,Clinical-COHD,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:correlated_with,n00:n01,e00
480,Q000501,DERIVED,2,Clinical-KnowledgeCollaboratory,Clinical-COHD,biolink:Drug,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:treats,n00:n01,e00,biolink:correlated_with,n00:n01,e00
481,Q000502,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
482,Q000503,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
483,Q000504,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:interacts_with,n00:n01,e00
484,Q000505,DERIVED,2,Clinical-COHD,MolePro,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
485,Q000506,DERIVED,2,Clinical-COHD,Multiomics-Wellness,biolink:Drug,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
486,Q000507,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:affected_by,n00:n01,e00,biolink:correlated_with,n00:n01,e00
487,Q000508,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:genetic_association,n00:n01,e00
488,Q000509,DERIVED,2,Genetics,Automat,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
489,Q000509,DERIVED,2,Genetics,Clinical-COHD,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
490,Q000510,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:genetic_association,n00:n01,e00
491,Q000511,DERIVED,2,Genetics,Automat,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
492,Q000511,DERIVED,2,Genetics,Clinical-COHD,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
493,Q000512,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
494,Q000513,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
495,Q000514,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
496,Q000515,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:genetic_association,n00:n01,e00
497,Q000516,DERIVED,2,MolePro,Multiomics-Wellness,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
498,Q000517,DERIVED,2,Genetics,Automat,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
499,Q000517,DERIVED,2,Genetics,Clinical-COHD,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
500,Q000518,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
501,Q000519,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
502,Q000520,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
503,Q000521,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:genetic_association,n00:n01,e00
504,Q000522,DERIVED,2,MolePro,Multiomics-Wellness,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
505,Q000523,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:genetic_association,n00:n01,e00
506,Q000524,DERIVED,2,Genetics,Automat,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
507,Q000524,DERIVED,2,Genetics,Clinical-COHD,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
508,Q000525,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
509,Q000526,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
510,Q000527,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Pathway,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:genetic_association,n00:n01,e00
511,Q000528,DERIVED,2,MolePro,Multiomics-Wellness,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
512,Q000529,DERIVED,2,Genetics,Automat,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
513,Q000529,DERIVED,2,Genetics,Clinical-COHD,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:correlated_with,n00:n01,e00
514,Q000530,DERIVED,2,MolePro,MolePro,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
515,Q000531,DERIVED,2,Genetics,Genetics,biolink:Gene,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:gene_associated_with_condition,n00:n01,e00,biolink:condition_associated_with_gene,n00:n01,e00
